order_id,order_date,customer_id,product_category,price,quantity,order_value,payment_method,city,state,customer_age
3820,2024-11-22,2803,Beauty,93,0,1674.00,debit_card,Denver,CO,47.0
3821,2024-02-16,2601,Grocery,70,147,10198.40,credit_card,Chicago,IL,61.0
3822,2024-01-05,2662,Toys,1798,0,10788.00,credit_card,Chicago,IL,29.0
3823,2024-07-19,1200,Home,1159,0,4636.00,debit_card,Seattle,WA,32.0
3824,2024-03-06,1744,Toys,276,0,5520.00,debit_card,Boston,MA,36.0
3825,2024-08-05,2492,Toys,3947,0,19735.00,credit_card,New York,NY,44.0
3826,2024-11-26,2151,Toys,147,0,2205.00,paypal,Seattle,WA,
3827,2024-05-03,1011,Electronics,3723,0,11169.00,credit_card,Chicago,IL,22.0
3828,2024-07-20,2134,Toys,90,0,810.00,credit_card,Denver,CO,47.0
3829,2024-09-06,2609,Electronics,1206,12,13931.45,debit_card,Boston,MA,61.0
3830,2024-02-24,2657,Grocery,33,354,11759.40,debit_card,Denver,CO,71.0
3831,2024-11-24,1767,Grocery,120,0,2160.00,debit_card,Los Angeles,CA,51.0
3832,2024-03-15,1472,Sports,639,22,13764.54,debit_card,Boston,MA,57.0
3833,2024-10-22,1619,Toys,239,57,13677.20,debit_card,,,69.0
3834,2024-08-29,1592,Electronics,3511,4,13099.23,paypal,Chicago,IL,63.0
3835,2024-02-21,1693,Grocery,62,0,806.00,debit_card,Phoenix,AZ,51.0
3836,2024-09-22,1603,Home,714,0,2142.00,credit_card,Phoenix,AZ,53.0
3837,2024-03-12,1914,Home,1060,12,13155.77,paypal,Seattle,WA,80.0
3838,2024-08-07,1081,Toys,93,143,13317.98,credit_card,San Francisco,CA,65.0
3839,2024-12-17,1550,Grocery,54,1,45977.00,paypal,Los Angeles,CA,33.0
3840,2024-12-14,1629,Sports,638,0,10208.00,credit_card,Miami,FL,46.0
3841,2024-11-14,1306,Sports,1011,14,13738.10,credit_card,Chicago,IL,64.0
3842,2024-06-29,2755,Sports,1904,0,30464.00,debit_card,San Francisco,CA,50.0
3843,2024-07-23,2350,Fashion,360,0,2160.00,debit_card,Phoenix,AZ,45.0
3844,2024-04-19,2823,Toys,237,45,10658.10,credit_card,Boston,MA,56.0
3845,2024-12-03,2123,Grocery,49,0,147.00,credit_card,Los Angeles,CA,41.0
3846,2024-06-23,1219,Fashion,557,21,11804.19,paypal,Houston,TX,60.0
3847,2024-10-09,2809,Beauty,193,74,14210.40,cash,Denver,CO,64.0
3848,2024-05-11,1916,Beauty,196,65,12739.42,credit_card,Chicago,IL,74.0
3849,2024-09-27,2368,Beauty,227,0,3859.00,credit_card,Seattle,WA,
3850,2024-03-23,1762,Beauty,380,28,10684.68,credit_card,Houston,TX,62.0
3851,2024-09-25,1988,Grocery,62,238,14808.24,credit_card,Houston,TX,65.0
3852,2024-01-17,1978,Beauty,132,113,14939.18,credit_card,Miami,FL,66.0
3853,2024-02-08,1569,Grocery,459,0,7344.00,paypal,Boston,MA,38.0
3854,2024-05-08,2109,Beauty,22,579,12563.39,credit_card,Phoenix,AZ,75.0
3855,2024-06-25,2467,Beauty,459,0,4131.00,credit_card,Miami,FL,50.0
3856,2026-07-20,1040,Grocery,39,326,12665.97,credit_card,New York,NY,72.0
3857,2024-05-11,1261,Grocery,256,0,1536.00,credit_card,Los Angeles,CA,
3858,2024-01-07,2684,Toys,215,0,4300.00,credit_card,,,37.0
3859,2024-04-29,2139,Toys,458,25,11460.12,credit_card,Miami,FL,57.0
3860,2024-06-09,2947,Grocery,458,0,4122.00,credit_card,New York,NY,
3861,2024-07-18,2209,Fashion,266,0,1862.00,debit_card,San Francisco,CA,43.0
3862,2024-08-23,2306,Electronics,1062,0,14868.00,credit_card,Phoenix,AZ,31.0
3863,2024-03-31,2798,Grocery,106,0,2014.00,debit_card,Houston,TX,32.0
3864,2024-08-11,2320,Toys,218,0,2180.00,paypal,Phoenix,AZ,
3865,2024-08-19,1659,Fashion,303,0,1515.00,credit_card,Houston,TX,19.0
3866,2024-10-11,2055,Beauty,109,0,218.00,credit_card,Seattle,WA,25.0
3867,2024-07-10,1471,Electronics,582,22,12580.81,paypal,Chicago,IL,76.0
3868,2024-10-23,1668,Sports,641,23,14843.92,credit_card,Chicago,IL,79.0
3869,2024-03-22,2360,Home,702,0,8424.00,credit_card,Denver,CO,22.0
3870,2024-09-17,1297,Fashion,136,0,2040.00,paypal,Boston,MA,26.0
3871,2024-01-17,2343,Grocery,180,0,1080.00,debit_card,Houston,TX,38.0
3872,2024-02-07,2168,Sports,1125,0,18000.00,paypal,San Francisco,CA,54.0
3873,2024-11-12,1616,Electronics,3197,0,44758.00,credit_card,Boston,MA,29.0
3874,2024-06-22,1089,Fashion,543,21,11272.84,credit_card,Miami,FL,79.0
3875,2024-08-15,2409,Home,915,0,7320.00,credit_card,Boston,MA,49.0
3876,2024-08-08,2649,Grocery,561,0,4488.00,credit_card,Denver,CO,51.0
3877,2024-09-11,2460,Fashion,336,0,2352.00,credit_card,San Francisco,CA,30.0
3878,2024-03-30,1841,Fashion,185,0,3330.00,credit_card,Los Angeles,CA,37.0
3879,2024-03-06,2307,Fashion,125,92,11523.80,credit_card,Boston,MA,64.0
3880,2024-01-16,1829,Home,2239,6,14487.51,credit_card,Chicago,IL,57.0
3881,2024-11-12,1716,Beauty,1006,0,20120.00,credit_card,Seattle,WA,
3882,2024-03-22,1654,Toys,146,0,2336.00,credit_card,New York,NY,45.0
3883,2024-07-29,1421,Sports,341,0,2728.00,debit_card,Chicago,IL,29.0
3884,2024-06-15,2938,Fashion,330,0,2970.00,credit_card,Boston,MA,43.0
3885,2024-02-29,2332,Toys,813,0,9756.00,paypal,Houston,TX,31.0
3886,2024-05-31,1349,Electronics,523,23,11921.98,credit_card,Chicago,IL,79.0
3887,2024-01-31,2730,Grocery,457,0,8683.00,credit_card,Denver,CO,36.0
3888,2024-03-05,1302,Sports,3459,0,27672.00,paypal,Denver,CO,47.0
3889,2024-02-21,2187,Home,706,21,14862.64,paypal,Los Angeles,CA,58.0
3890,2024-10-28,1331,Sports,878,0,12292.00,credit_card,Seattle,WA,20.0
3891,2024-07-26,1722,Beauty,207,0,1035.00,credit_card,Los Angeles,CA,31.0
3892,2024-12-04,2317,Home,798,15,11747.94,paypal,San Francisco,CA,80.0
3893,2024-06-08,2998,Sports,182,55,10023.16,credit_card,Miami,FL,61.0
3894,2024-03-14,2983,Toys,156,0,312.00,credit_card,Phoenix,AZ,33.0
3895,2024-08-10,2791,Beauty,266,0,1330.00,credit_card,,,45.0
3896,2024-12-06,1470,Sports,99,149,14768.63,credit_card,Boston,MA,72.0
3897,2024-07-13,1187,Beauty,192,0,192.00,paypal,Chicago,IL,30.0
3898,2024-01-07,2811,Beauty,183,0,1464.00,debit_card,Phoenix,AZ,36.0
3899,2024-04-21,2846,Grocery,77,0,770.00,credit_card,San Francisco,CA,33.0
3900,2024-12-04,1557,Fashion,275,41,11184.94,credit_card,Seattle,WA,59.0
3901,2024-07-08,1038,Toys,138,0,1242.00,credit_card,New York,NY,51.0
3902,2024-12-14,2295,Home,128,0,256.00,paypal,Boston,MA,49.0
3903,2024-07-05,1152,Beauty,274,0,1644.00,paypal,Phoenix,AZ,41.0
3904,2024-01-05,1080,Grocery,77,0,1463.00,credit_card,Los Angeles,CA,38.0
3905,2024-11-15,2874,Fashion,142,0,284.00,paypal,San Francisco,CA,50.0
3906,2024-10-06,1991,Sports,642,21,13470.60,credit_card,San Francisco,CA,68.0
3907,2024-09-18,1224,Beauty,193,53,10236.92,debit_card,Seattle,WA,69.0
3908,2024-12-21,2309,Electronics,1014,14,13741.26,credit_card,Boston,MA,67.0
3909,2024-03-12,1738,Toys,54,0,918.00,credit_card,Los Angeles,CA,20.0
3910,2024-11-27,2072,Beauty,422,0,4220.00,credit_card,Boston,MA,48.0
3911,2024-03-26,2797,Grocery,36,0,468.00,paypal,Denver,CO,42.0
3912,2024-12-21,1475,Home,578,19,11100.35,credit_card,Los Angeles,CA,76.0
3913,2024-03-11,2293,Beauty,459,0,5508.00,credit_card,Denver,CO,44.0
3914,2024-07-20,2656,Beauty,459,0,1836.00,paypal,New York,NY,33.0
3915,2024-10-15,1847,Electronics,3685,0,33165.00,paypal,Phoenix,AZ,33.0
3916,2024-01-29,2940,Toys,467,0,4203.00,credit_card,New York,NY,30.0
3917,2024-01-25,1896,Toys,754,0,9048.00,credit_card,Phoenix,AZ,45.0
3918,2024-11-07,1918,Grocery,127,0,381.00,paypal,Miami,FL,34.0
3919,2024-01-23,2768,Electronics,2012,0,30180.00,credit_card,San Francisco,CA,53.0
3920,2024-08-12,2271,Grocery,24,0,24.00,credit_card,Chicago,IL,32.0
3921,2024-12-09,2737,Sports,474,0,4266.00,credit_card,San Francisco,CA,54.0
3922,2024-08-12,2580,Home,459,30,14001.26,credit_card,Denver,CO,56.0
3923,2024-06-25,2424,Fashion,1138,0,13656.00,debit_card,New York,NY,
3924,2024-06-01,1482,Beauty,163,91,14833.00,paypal,Denver,CO,73.0
3925,2024-08-21,1797,Grocery,459,0,1836.00,credit_card,Denver,CO,22.0
3926,2024-07-28,2728,Fashion,512,0,9728.00,cash,New York,NY,21.0
3927,2024-07-02,2232,Grocery,247,0,741.00,debit_card,New York,NY,46.0
3928,2024-02-26,1560,Toys,274,0,4384.00,debit_card,Boston,MA,50.0
3929,2024-08-30,1654,Home,1066,10,10226.13,credit_card,Phoenix,AZ,65.0
3930,2024-09-27,2551,Toys,78,0,780.00,credit_card,Los Angeles,CA,32.0
3931,2024-09-16,1356,Beauty,67,0,134.00,debit_card,Phoenix,AZ,46.0
3932,2024-01-28,1224,Electronics,236,50,11839.96,debit_card,Houston,TX,56.0
3933,2024-09-14,2530,Electronics,2749,5,13578.89,credit_card,Denver,CO,59.0
3934,2024-09-24,1576,Electronics,2512,0,2512.00,credit_card,Los Angeles,CA,52.0
3935,2024-03-08,2530,Sports,1252,12,14982.18,credit_card,New York,NY,55.0
3936,2024-11-06,2067,Electronics,853,0,13648.00,credit_card,San Francisco,CA,28.0
3937,2024-07-10,2995,Grocery,62,0,558.00,credit_card,San Francisco,CA,47.0
3938,2024-06-21,2049,Electronics,1334,0,13340.00,credit_card,San Francisco,CA,52.0
3939,2024-09-21,2734,Electronics,4652,0,37216.00,credit_card,Denver,CO,22.0
3940,2024-07-05,2700,Home,2139,6,11815.22,paypal,New York,NY,79.0
3941,2024-07-18,1423,Beauty,461,32,14974.90,paypal,Boston,MA,57.0
3942,2024-04-24,2992,Grocery,127,114,14495.93,credit_card,Los Angeles,CA,63.0
3943,2024-12-05,2491,Home,1600,0,25600.00,credit_card,Phoenix,AZ,51.0
3944,2024-12-20,1214,Sports,498,27,13596.56,credit_card,Phoenix,AZ,76.0
3945,2024-02-17,1012,Beauty,179,0,1253.00,credit_card,Denver,CO,18.0
3946,2024-09-25,1542,Beauty,457,26,11909.48,paypal,Seattle,WA,78.0
3947,2024-01-09,1032,Home,462,0,6468.00,credit_card,Los Angeles,CA,31.0
3948,2024-05-15,1715,Beauty,212,60,12684.58,paypal,New York,NY,73.0
3949,2024-12-21,2992,Grocery,40,0,760.00,credit_card,Seattle,WA,21.0
3950,2024-03-04,1957,Beauty,555,0,3330.00,cash,San Francisco,CA,37.0
3951,2024-05-17,1047,Sports,944,0,16992.00,paypal,Boston,MA,53.0
3952,2024-03-21,1987,Fashion,1342,10,13601.73,debit_card,Denver,CO,59.0
3953,2024-09-23,1438,Grocery,27,0,270.00,paypal,New York,NY,18.0
3954,2024-06-18,2712,Grocery,447,0,7599.00,credit_card,Phoenix,AZ,40.0
3955,2024-08-05,1181,Sports,174,77,13428.64,credit_card,Miami,FL,71.0
3956,2024-12-10,2541,Beauty,94,0,1034.00,credit_card,San Francisco,CA,29.0
3957,2024-07-09,1891,Fashion,457,0,7312.00,paypal,Houston,TX,
3958,2024-09-25,1037,Beauty,695,16,11442.00,paypal,Miami,FL,62.0
3959,2024-02-05,2346,Electronics,1756,7,12786.90,credit_card,Los Angeles,CA,79.0
3960,2024-03-19,1910,Grocery,458,31,14175.12,debit_card,Seattle,WA,74.0
3961,2024-12-12,2543,Sports,324,0,1620.00,credit_card,Boston,MA,32.0
3962,2024-11-10,2236,Toys,102,122,12375.38,credit_card,San Francisco,CA,77.0
3963,2024-08-28,2574,Home,1361,0,19054.00,debit_card,Phoenix,AZ,49.0
3964,2024-05-18,1920,Sports,1157,0,17355.00,credit_card,Phoenix,AZ,34.0
3965,2024-03-14,1015,Electronics,4324,3,12831.21,credit_card,San Francisco,CA,74.0
3966,2024-11-07,1261,Grocery,134,0,1072.00,paypal,Seattle,WA,47.0
3967,2024-10-14,1917,Beauty,30,394,11637.67,credit_card,Houston,TX,61.0
3968,2024-03-29,1794,Sports,226,48,10800.51,credit_card,Los Angeles,CA,56.0
3969,2024-08-03,2588,Beauty,354,0,3540.00,credit_card,Boston,MA,36.0
3970,2024-08-14,1823,Beauty,182,57,10329.90,credit_card,Boston,MA,79.0
3971,2024-06-23,2720,Electronics,937,13,12030.28,debit_card,Seattle,WA,70.0
3972,2024-12-05,1375,Electronics,606,0,9090.00,paypal,Chicago,IL,51.0
3973,2024-02-15,1769,Home,1173,0,2346.00,credit_card,Chicago,IL,54.0
3974,2024-04-04,2512,Electronics,2111,0,21110.00,paypal,Los Angeles,CA,22.0
3975,2024-02-04,1248,Toys,456,29,13158.85,paypal,New York,NY,63.0
3976,2024-09-10,1642,Sports,368,38,13800.70,paypal,Phoenix,AZ,75.0
3977,2024-08-23,2503,Sports,703,15,10420.27,debit_card,Phoenix,AZ,79.0
3978,2024-12-27,2177,Electronics,503,0,8048.00,credit_card,Houston,TX,53.0
3979,2024-07-17,2556,Grocery,88,132,11592.44,paypal,Denver,CO,80.0
3980,2024-02-25,2031,Grocery,13,1088,14039.53,credit_card,Los Angeles,CA,68.0
3981,2024-06-14,2718,Toys,87,0,1305.00,credit_card,San Francisco,CA,49.0
3982,2024-02-02,2754,Electronics,1133,0,22660.00,credit_card,Chicago,IL,-999.0
3983,2024-09-02,2949,Fashion,2858,0,28580.00,credit_card,Miami,FL,27.0
3984,2024-09-03,1244,Beauty,58,183,10561.28,credit_card,San Francisco,CA,60.0
3985,2024-11-09,2182,Beauty,457,33,14966.40,paypal,San Francisco,CA,57.0
3986,2024-05-04,1228,Home,654,0,2616.00,credit_card,Seattle,WA,49.0
3987,2024-04-23,1457,Beauty,1006,13,13163.44,credit_card,Los Angeles,CA,58.0
3988,2024-01-27,1600,Grocery,115,128,14700.90,cash,Houston,TX,71.0
3989,2024-05-31,2292,Sports,1071,0,8568.00,credit_card,Phoenix,AZ,54.0
3990,2024-06-22,1862,Fashion,326,0,3260.00,credit_card,San Francisco,CA,41.0
3991,2024-10-03,2729,Sports,406,0,1218.00,paypal,Houston,TX,44.0
3992,2024-10-02,1597,Electronics,1565,0,17215.00,paypal,San Francisco,CA,53.0
3993,2024-02-21,2234,Sports,367,0,5872.00,debit_card,Denver,CO,54.0
3994,2024-04-14,2526,Electronics,2616,0,34008.00,credit_card,Chicago,IL,37.0
3995,2024-07-06,2960,Electronics,406,0,2842.00,credit_card,Denver,CO,51.0
3996,2024-05-02,1490,Sports,1245,0,8715.00,paypal,Seattle,WA,36.0
3997,2024-01-10,2467,Sports,632,22,13651.41,paypal,Miami,FL,77.0
3998,2024-11-05,1169,Grocery,82,0,82.00,credit_card,Houston,TX,51.0
3999,2024-09-24,2086,Sports,164,90,14819.39,paypal,Houston,TX,70.0
4000,2024-07-09,1827,Grocery,45,0,765.00,debit_card,Seattle,WA,41.0
4001,2024-04-26,2917,Beauty,637,0,1274.00,credit_card,Chicago,IL,42.0
4002,2024-11-04,2546,Fashion,362,0,6154.00,credit_card,Boston,MA,36.0
4003,2024-01-13,2854,Grocery,122,0,244.00,credit_card,Miami,FL,53.0
4004,2024-06-12,2701,Sports,302,44,13326.66,paypal,New York,NY,56.0
4005,2024-10-20,1821,Toys,298,0,894.00,credit_card,Los Angeles,CA,53.0
4006,2024-12-14,2466,Electronics,489,23,11340.38,debit_card,Seattle,WA,70.0
4007,2024-04-02,1060,Home,595,0,6545.00,credit_card,Boston,MA,50.0
4008,2024-08-26,2115,Sports,822,17,14001.36,paypal,Los Angeles,CA,69.0
4009,2024-03-10,1094,Home,713,0,1426.00,credit_card,San Francisco,CA,21.0
4010,2024-02-12,2448,Toys,148,0,1036.00,paypal,Seattle,WA,40.0
4011,2024-05-09,2933,Electronics,1115,10,11130.35,credit_card,Seattle,WA,62.0
4012,2024-11-19,2362,Home,845,0,16055.00,paypal,Chicago,IL,42.0
4013,2024-09-09,2679,Toys,258,50,12825.30,debit_card,Miami,FL,64.0
4014,2024-06-28,1468,Toys,243,49,11865.21,credit_card,San Francisco,CA,55.0
4015,2024-04-13,2987,Grocery,448,0,3136.00,paypal,Los Angeles,CA,48.0
4016,2024-02-21,2101,Grocery,46,0,506.00,credit_card,Seattle,WA,53.0
4017,2024-04-09,2348,Beauty,580,24,13995.54,paypal,New York,NY,74.0
4018,2024-02-25,2541,Electronics,582,24,13797.45,credit_card,Los Angeles,CA,60.0
4019,2024-03-09,2279,Toys,516,28,14319.47,debit_card,New York,NY,79.0
4020,2024-09-08,1634,Home,969,0,14535.00,paypal,Boston,MA,24.0
4021,2024-02-18,2222,Home,365,31,11234.74,paypal,Denver,CO,69.0
4022,2024-01-18,2307,Home,208,72,14987.78,credit_card,New York,NY,74.0
4023,2024-07-17,2714,Sports,126,111,14026.85,credit_card,Boston,MA,76.0
4024,2024-04-14,1962,Electronics,896,0,3584.00,paypal,Seattle,WA,51.0
4025,2024-06-15,2003,Sports,934,0,8406.00,credit_card,Boston,MA,48.0
4026,2024-02-21,2006,?,232,0,3016.00,paypal,Seattle,WA,54.0
4027,2024-03-17,1228,Sports,660,18,11933.52,credit_card,Denver,CO,75.0
4028,2024-06-10,1180,Toys,94,114,10638.32,credit_card,New York,NY,72.0
4029,2024-09-09,1040,Home,456,26,11747.13,paypal,Chicago,IL,76.0
4030,2024-05-31,2332,Electronics,586,18,10530.91,credit_card,Los Angeles,CA,79.0
4031,2024-07-17,1837,Beauty,230,57,13076.86,credit_card,Boston,MA,57.0
4032,2024-07-10,2731,Beauty,164,0,1804.00,credit_card,New York,NY,34.0
4033,2024-04-08,2404,Home,212,3,721.14,cash,Chicago,IL,27.0
4034,2024-04-12,1282,Grocery,58,183,10564.61,debit_card,Boston,MA,74.0
4035,2024-06-04,1200,Home,457,0,5027.00,cash,Phoenix,AZ,
4036,2024-01-12,1732,Grocery,34,0,646.00,credit_card,Boston,MA,22.0
4037,2024-09-07,2841,Electronics,3485,0,27880.00,credit_card,Houston,TX,47.0
4038,2024-08-12,1097,Toys,229,53,12152.56,credit_card,New York,NY,64.0
4039,2024-04-22,1374,Electronics,252,53,13337.84,credit_card,Seattle,WA,64.0
4040,2024-05-16,1059,Home,334,0,4342.00,credit_card,Chicago,IL,34.0
4041,2024-04-30,1827,Fashion,889,0,17780.00,credit_card,Phoenix,AZ,49.0
4042,2024-08-26,2979,Electronics,797,15,12265.35,credit_card,San Francisco,CA,74.0
4043,2024-10-05,2367,Sports,2024,7,14408.25,paypal,Chicago,IL,68.0
4044,2024-02-09,1986,Home,459,24,11204.96,credit_card,,,75.0
4045,2024-05-31,1288,Electronics,2193,6,12619.46,credit_card,Denver,CO,66.0
4046,2024-01-06,1711,Grocery,224,0,1344.00,credit_card,Houston,TX,23.0
4047,2024-06-14,2049,Grocery,457,0,4113.00,credit_card,Houston,TX,30.0
4048,2024-03-31,1549,Grocery,33,1,45783.00,paypal,Miami,FL,28.0
4049,2024-05-02,2410,Home,259,0,2331.00,paypal,Chicago,IL,26.0
4050,2024-06-16,2960,Fashion,1091,13,14565.90,paypal,New York,NY,72.0
4051,2024-04-28,1411,Fashion,225,52,11766.00,credit_card,San Francisco,CA,62.0
4052,2024-05-24,1504,Fashion,933,13,12363.55,credit_card,Denver,CO,75.0
4053,2024-10-06,1252,Fashion,457,0,2285.00,paypal,Denver,CO,38.0
4054,2024-10-23,2451,Sports,684,21,14664.22,paypal,New York,NY,79.0
4055,2024-01-03,1923,Sports,202,62,12496.57,credit_card,Seattle,WA,76.0
4056,2024-05-18,1567,Fashion,263,0,2104.00,credit_card,San Francisco,CA,24.0
4057,2024-11-05,1438,Grocery,49,295,14321.21,paypal,San Francisco,CA,72.0
4058,2024-07-13,1140,Grocery,458,0,5954.00,cash,Houston,TX,24.0
4059,2024-03-16,1952,Fashion,466,0,4660.00,credit_card,Phoenix,AZ,46.0
4060,2024-08-05,2366,Home,796,0,14328.00,credit_card,Chicago,IL,29.0
4061,2024-02-23,1470,Sports,413,0,7021.00,paypal,Chicago,IL,54.0
4062,2024-01-08,1003,Fashion,203,0,2233.00,debit_card,Houston,TX,19.0
4063,2024-08-19,1946,Grocery,113,130,14702.30,credit_card,Los Angeles,CA,71.0
4064,2024-07-07,2351,Sports,459,0,2295.00,credit_card,Denver,CO,48.0
4065,2024-10-03,1689,Electronics,3473,3,11280.51,credit_card,New York,NY,72.0
4066,2024-05-06,1500,Electronics,1337,0,6685.00,debit_card,Seattle,WA,45.0
4067,2024-11-08,1308,Electronics,1129,0,19193.00,paypal,Seattle,WA,53.0
4068,2024-06-03,2492,Fashion,619,0,5571.00,credit_card,New York,NY,
4069,2024-09-27,2723,Fashion,402,35,13929.20,credit_card,Phoenix,AZ,79.0
4070,2024-02-06,2539,Beauty,65,0,195.00,paypal,Denver,CO,41.0
4071,2024-02-05,2036,Grocery,42,0,462.00,credit_card,Chicago,IL,50.0
4072,2024-10-13,2448,Electronics,3416,0,23912.00,credit_card,Chicago,IL,38.0
4073,2024-11-01,1793,Grocery,105,0,1155.00,credit_card,Chicago,IL,20.0
4074,2024-12-10,1048,Toys,80,167,13268.77,credit_card,New York,NY,73.0
4075,2024-04-28,1735,Fashion,567,0,2268.00,paypal,San Francisco,CA,53.0
4076,2024-01-09,2407,Fashion,273,0,3822.00,credit_card,New York,NY,41.0
4077,2024-12-24,2294,Sports,303,49,14933.60,paypal,Los Angeles,CA,66.0
4078,2024-08-08,2980,Home,220,59,12927.85,debit_card,San Francisco,CA,69.0
4079,2024-03-31,2994,Grocery,218,64,13963.89,credit_card,Denver,CO,80.0
4080,2024-10-06,1485,Electronics,304,0,1216.00,paypal,Chicago,IL,45.0
4081,2024-11-26,1019,Electronics,750,0,750.00,credit_card,Houston,TX,24.0
4082,2024-04-14,1548,Home,605,0,2420.00,paypal,Chicago,IL,48.0
4083,2024-10-08,2752,Home,1943,0,21373.00,credit_card,Chicago,IL,45.0
4084,2024-10-15,2627,Electronics,2283,0,11415.00,cash,Denver,CO,31.0
4085,2024-07-02,1197,Fashion,217,0,2604.00,credit_card,Houston,TX,54.0
4086,2024-08-19,1320,Fashion,1453,0,29060.00,credit_card,Miami,FL,44.0
4087,2024-04-08,2127,Electronics,496,24,11728.47,credit_card,Chicago,IL,73.0
4088,2024-12-06,2321,Beauty,302,0,4228.00,credit_card,Los Angeles,CA,21.0
4089,2024-12-25,2964,Grocery,144,90,13031.96,credit_card,Houston,TX,63.0
4090,2024-12-25,2510,Beauty,459,30,13892.90,credit_card,Seattle,WA,55.0
4091,2024-09-26,1423,Sports,1067,0,3201.00,credit_card,Denver,CO,32.0
4092,2024-01-16,1074,Grocery,65,0,455.00,credit_card,Los Angeles,CA,40.0
4093,2024-05-14,2267,Fashion,746,20,14834.57,debit_card,Miami,FL,72.0
4094,2024-06-11,2107,Fashion,98,0,1666.00,credit_card,Phoenix,AZ,40.0
4095,2024-12-17,2843,Electronics,1916,6,11259.20,credit_card,Boston,MA,59.0
4096,2024-07-19,2151,Toys,220,0,1100.00,paypal,Houston,TX,50.0
4097,2024-07-15,2002,Electronics,3677,3,10394.47,debit_card,Phoenix,AZ,74.0
4098,2024-02-23,1606,Toys,295,50,14881.52,credit_card,Miami,FL,59.0
4099,2024-10-17,1172,Beauty,664,20,13013.21,credit_card,Phoenix,AZ,70.0
4100,2024-05-03,2752,Home,825,12,10086.25,credit_card,Boston,MA,74.0
4101,2024-02-03,2652,Toys,276,0,1380.00,debit_card,New York,NY,26.0
4102,2024-12-27,1325,Fashion,803,16,12599.95,paypal,Houston,TX,70.0
4103,2024-03-10,2407,Fashion,807,18,14680.22,debit_card,Chicago,IL,78.0
4104,2024-01-06,1728,Sports,898,0,3592.00,cash,Chicago,IL,20.0
4105,2024-01-29,1874,Home,88,0,1584.00,debit_card,New York,NY,46.0
4106,2024-06-14,2697,Beauty,111,0,777.00,cash,Houston,TX,34.0
4107,2024-02-07,2684,Fashion,1294,12,14922.12,credit_card,Los Angeles,CA,79.0
4108,2024-11-04,1381,Sports,224,0,448.00,debit_card,Boston,MA,40.0
4109,2024-07-06,1615,Beauty,495,0,4950.00,debit_card,Seattle,WA,29.0
4110,2024-04-28,2642,Home,967,0,18373.00,paypal,Boston,MA,24.0
4111,2024-01-02,2833,Sports,342,34,11628.56,credit_card,San Francisco,CA,67.0
4112,2024-06-24,1158,Grocery,20,0,320.00,credit_card,Boston,MA,21.0
4113,2024-02-25,2667,Fashion,462,0,4620.00,credit_card,Phoenix,AZ,37.0
4114,2024-12-23,1978,Electronics,7727,0,7727.00,credit_card,Denver,CO,52.0
4115,2024-04-16,2180,Home,276,0,2208.00,paypal,Houston,TX,20.0
4116,2024-06-22,1150,Grocery,52,0,728.00,debit_card,San Francisco,CA,29.0
4117,2024-01-07,2360,Beauty,110,126,13909.55,credit_card,Chicago,IL,80.0
4118,2024-02-17,2355,Beauty,646,0,3876.00,credit_card,Denver,CO,46.0
4119,2024-03-16,2325,Home,453,0,5436.00,credit_card,Houston,TX,37.0
4120,2024-01-19,2581,Beauty,148,83,12293.49,paypal,Miami,FL,72.0
4121,2024-09-22,2892,Fashion,1324,0,17212.00,paypal,Houston,TX,23.0
4122,2024-12-12,2699,Beauty,388,0,776.00,credit_card,Los Angeles,CA,34.0
4123,2024-12-26,2489,Grocery,47,256,11990.50,credit_card,Houston,TX,72.0
4124,2024-04-07,2962,Home,207,67,13790.97,paypal,Miami,FL,65.0
4125,2024-10-15,2349,Grocery,247,0,741.00,debit_card,Chicago,IL,45.0
4126,2024-07-03,2344,Toys,310,37,11349.84,paypal,Chicago,IL,79.0
4127,2024-01-17,2084,Beauty,458,0,6412.00,credit_card,Denver,CO,54.0
4128,2024-02-03,2538,Beauty,59,207,12131.89,credit_card,New York,NY,64.0
4129,2024-07-19,1142,Home,225,50,11232.66,debit_card,Boston,MA,80.0
4130,2024-06-04,2011,Beauty,458,0,1832.00,credit_card,Houston,TX,49.0
4131,2024-01-04,1850,Home,458,0,5038.00,paypal,Houston,TX,48.0
4132,2024-12-06,2825,Home,228,47,10713.19,paypal,Houston,TX,59.0
4133,2024-09-24,1145,Electronics,703,0,9139.00,credit_card,,,22.0
4134,2024-07-02,2287,Home,380,0,2660.00,credit_card,Boston,MA,45.0
4135,2024-12-27,1368,Grocery,379,31,11896.49,paypal,San Francisco,CA,61.0
4136,2024-12-21,2767,Fashion,345,0,4830.00,paypal,Houston,TX,41.0
4137,2024-12-22,2703,Fashion,374,40,14796.14,credit_card,Chicago,IL,62.0
4138,2024-04-04,1470,Sports,918,0,2754.00,paypal,New York,NY,43.0
4139,2024-11-18,2743,Toys,253,0,3542.00,credit_card,Boston,MA,30.0
4140,2026-03-20,1993,Toys,426,0,2556.00,paypal,Denver,CO,27.0
4141,2024-09-22,2942,Sports,764,0,7640.00,debit_card,New York,NY,52.0
4142,2024-11-10,2459,Beauty,270,0,4590.00,credit_card,Seattle,WA,30.0
4143,2024-02-29,1068,Sports,5585,0,50265.00,debit_card,Los Angeles,CA,41.0
4144,2024-06-13,1405,Beauty,506,0,5060.00,debit_card,Los Angeles,CA,50.0
